game_id,white_player,white_rating,black_player,black_rating,opening,winner,move_count,link
deeMZ4nW,Ibon17,1500.0,Casas09,1653.0,"B52: Sicilian Defense: Moscow Variation, Sokolsky Variation",white,65,https://lichess.org/deeMZ4nW
AmAE52Z7,LXMD,1500.0,HuWilliams,1868.0,B12: Caro-Kann Defense,white,113,https://lichess.org/AmAE52Z7
fOXy2Gcn,evz_i_like_chess,2214.0,Interesting_choice,2590.0,A00: Van't Kruijs Opening,black,112,https://lichess.org/fOXy2Gcn
TX6jTzQ4,Interesting_choice,2589.0,XJ22,1963.0,D55: Queen's Gambit Declined: Anti-Tartakower Variation,white,101,https://lichess.org/TX6jTzQ4
idmcERzU,XJ22,1964.0,Interesting_choice,2588.0,"C58: Italian Game: Two Knights Defense, Blackburne Variation",black,102,https://lichess.org/idmcERzU
Nzll38u7,Bestfiercechess,2409.0,Interesting_choice,2576.0,"C07: French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",black,86,https://lichess.org/Nzll38u7
K4vaeUZz,O__3axapoB__IIIaxTbI,1673.0,Interesting_choice,2576.0,"C01: French Defense: Exchange Variation, Monte Carlo Variation",black,60,https://lichess.org/K4vaeUZz
aKkWyHWr,Interesting_choice,2572.0,Stonie68,2145.0,"A45: Trompowsky Attack: Classical Defense, Big Center Variation",white,55,https://lichess.org/aKkWyHWr
KaLBiE1q,Interesting_choice,2570.0,XJ22,2011.0,A45: Trompowsky Attack,white,71,https://lichess.org/KaLBiE1q
XFgaEle8,XJ22,2013.0,Interesting_choice,2568.0,"C07: French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",black,66,https://lichess.org/XFgaEle8
oqbDUoQh,miwi2,2251.0,Interesting_choice,2562.0,"D02: Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",black,72,https://lichess.org/oqbDUoQh
HtWNc5uy,Interesting_choice,2557.0,Jesuisukrainien,2178.0,D21: Queen's Gambit Accepted: Gunsberg Defense,white,95,https://lichess.org/HtWNc5uy
v0yrkoPS,miwi2,2222.0,Interesting_choice,2551.0,"D02: Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",black,58,https://lichess.org/v0yrkoPS
xKdWxylr,MegaMaster2022,2130.0,Interesting_choice,2547.0,E20: Nimzo-Indian Defense,black,52,https://lichess.org/xKdWxylr
MreDtGbX,Interesting_choice,2539.0,Nikita_wq,2268.0,A08: King's Indian Attack: Sicilian Variation,white,67,https://lichess.org/MreDtGbX
xJK0p1GA,Interesting_choice,2529.0,rukja,2299.0,A08: King's Indian Attack: Sicilian Variation,white,143,https://lichess.org/xJK0p1GA
b3hWuBVC,Interesting_choice,2524.0,MegaMaster2022,2125.0,A05: King's Indian Attack,white,29,https://lichess.org/b3hWuBVC
Z5v6ynGy,Interesting_choice,2516.0,AlvaroVargasD,2209.0,A05: King's Indian Attack,white,77,https://lichess.org/Z5v6ynGy
ktrUWCM6,Mtl-Hammer-Headed,2067.0,Interesting_choice,2513.0,"C54: Italian Game: Classical Variation, Giuoco Pianissimo, with d6",black,84,https://lichess.org/ktrUWCM6
m9IhPwod,hanyabdo2,2340.0,Interesting_choice,2497.0,"C54: Italian Game: Classical Variation, Giuoco Pianissimo, with d6",black,104,https://lichess.org/m9IhPwod
rqASHrEZ,Interesting_choice,2479.0,hanyabdo2,2344.0,A05: King's Indian Attack: Symmetrical Defense,white,189,https://lichess.org/rqASHrEZ
gyZrh0dO,Interesting_choice,2467.0,Alvaro64,2235.0,A05: King's Indian Attack,white,33,https://lichess.org/gyZrh0dO
u3EFXA95,Interesting_choice,2443.0,hanyabdo2,2346.0,"A37: English Opening: Symmetrical Variation, Three Knights, Fianchetto Variation",white,123,https://lichess.org/u3EFXA95
g1a00nK0,ur_worst_kn1ghtmares,2436.0,Interesting_choice,2444.0,"A13: English Opening: Agincourt Defense, Catalan Defense Accepted",draw,54,https://lichess.org/g1a00nK0
gdaZEbpL,FlyingLemon,2271.0,Interesting_choice,2422.0,C45: Scotch Game: Mieses Variation,black,67,https://lichess.org/gdaZEbpL
KjCwISN7,orel_chess13,2314.0,Interesting_choice,2390.0,"D41: Queen's Gambit Declined: Semi-Tarrasch Defense, Exchange Variation",black,86,https://lichess.org/KjCwISN7
6RDrhwOM,abdnacer2018,2177.0,Interesting_choice,2367.0,A01: Nimzo-Larsen Attack: Classical Variation,black,44,https://lichess.org/6RDrhwOM
opOKPNdq,Interesting_choice,2362.0,KennyNeuta,1854.0,A04: Zukertort Opening: Sicilian Invitation,white,17,https://lichess.org/opOKPNdq
wb34Sma9,carta58,1719.0,Interesting_choice,2359.0,A45: Queen's Pawn Game: Chigorin Variation,black,26,https://lichess.org/wb34Sma9
HjgBhGjq,Interesting_choice,2334.0,WhatWouldAlphaZeroDo,2153.0,A05: King's Indian Attack,white,77,https://lichess.org/HjgBhGjq
6sFEn4IZ,miwi2,2206.0,Interesting_choice,2355.0,"D02: Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",draw,43,https://lichess.org/6sFEn4IZ
I98TZUr2,Interesting_choice,2296.0,AlexanderMitrofanov,2280.0,A05: King's Indian Attack: Symmetrical Defense,white,79,https://lichess.org/I98TZUr2
yH7tDWOW,mariuseg,2246.0,Interesting_choice,2220.0,"C50: Italian Game: Giuoco Pianissimo, Normal",black,64,https://lichess.org/yH7tDWOW
z0ibeG3t,Interesting_choice,2178.0,patricionelson,1964.0,A07: King's Indian Attack: Yugoslav Variation,white,107,https://lichess.org/z0ibeG3t
W29GPTvj,Keops-Banda,2063.0,Interesting_choice,2070.0,E20: Nimzo-Indian Defense,black,35,https://lichess.org/W29GPTvj
pFgo8Ffe,Dimitrispap1985,1965.0,Interesting_choice,1876.0,"C69: Ruy Lopez: Exchange Variation, Normal Variation",black,96,https://lichess.org/pFgo8Ffe
V1Xi8UCg,Interesting_choice,1500.0,tartaruga57,1650.0,A04: Zukertort Opening: Queen's Gambit Invitation,white,59,https://lichess.org/V1Xi8UCg
ZMlCtu0z,kc6,2401.0,sonoo11,1714.0,C41: Philidor Defense: Exchange Variation,white,79,https://lichess.org/ZMlCtu0z
2LI8d02O,kc6,2414.0,POKAGIMAT,2217.0,"B22: Sicilian Defense: Alapin Variation, Barmen Defense",black,74,https://lichess.org/2LI8d02O
ipcbFGPr,Weerasekara,2315.0,kc6,2407.0,A10: English Opening: Great Snake Variation,black,52,https://lichess.org/ipcbFGPr
egND6hAS,daaleksandrov,2330.0,kc6,2401.0,C46: Three Knights Opening: Steinitz Defense,black,126,https://lichess.org/egND6hAS
6DvzRNE0,AlejandroPert,2020.0,kc6,2399.0,C25: Vienna Game: Max Lange Defense,black,74,https://lichess.org/6DvzRNE0
rMnUO3CT,kc6,2398.0,ClementeVV,1908.0,D00: Blackmar-Diemer Gambit: von Popiel Gambit,white,27,https://lichess.org/rMnUO3CT
4oyehWgn,Murat_Chess9,2181.0,kc6,2411.0,C47: Four Knights Game: Italian Variation,white,91,https://lichess.org/4oyehWgn
4ZsYFDPk,kc6,2417.0,rojitto,2137.0,D00: Blackmar-Diemer Gambit: von Popiel Gambit,draw,77,https://lichess.org/4ZsYFDPk
IRWfIcFz,freehumanity,2091.0,kc6,2414.0,"B00: Nimzowitsch Defense: Kennedy Variation, Riemann Defense",black,78,https://lichess.org/IRWfIcFz
zUDTGuRQ,kc6,2413.0,AlejandroPert,2029.0,C62: Ruy Lopez: Steinitz Defense,white,71,https://lichess.org/zUDTGuRQ
zBm6zm5o,Pri_X,2041.0,kc6,2429.0,"C44: Scotch Game: Scotch Gambit, Göring Gambit Declined",white,163,https://lichess.org/zBm6zm5o
g9PvMZut,kc6,2420.0,Art-Vega,2402.0,"C65: Ruy Lopez: Berlin Defense, Nyholm Attack",white,69,https://lichess.org/g9PvMZut
QRhLjQvh,kc6,2414.0,Padurean_Daniel,2296.0,"C72: Ruy Lopez: Morphy Defense, Modern Steinitz Defense",white,43,https://lichess.org/QRhLjQvh
VZ5Da3SF,SASSANID_EMPIRE,2229.0,kc6,2409.0,"E87: King's Indian Defense: Sämisch Variation, Closed Variation",black,60,https://lichess.org/VZ5Da3SF
BYQYofDu,kc6,2406.0,DoktorAvalanche,2084.0,D00: Blackmar-Diemer Gambit: von Popiel Gambit,white,77,https://lichess.org/BYQYofDu
WoWJIg0b,Shalnoy,1810.0,kc6,2405.0,"E60: King's Indian Defense: Normal Variation, King's Knight Variation",black,33,https://lichess.org/WoWJIg0b
KgfQ53rq,kc6,2402.0,freehumanity,2123.0,"C04: French Defense: Tarrasch Variation, Guimard Defense, Main Line",white,135,https://lichess.org/KgfQ53rq
Gogjylkf,PavelVohnout,1968.0,kc6,2400.0,"C63: Ruy Lopez: Schliemann Defense, Schönemann Attack",black,38,https://lichess.org/Gogjylkf
ME9K3ErT,kc6,2398.0,stepenfuchs,2028.0,D00: Blackmar-Diemer Gambit Declined: Vienna Defense,white,65,https://lichess.org/ME9K3ErT
1kb99mXN,kc6,2392.0,Pavvell,2203.0,"C77: Ruy Lopez: Morphy Defense, Mackenzie Variation",white,53,https://lichess.org/1kb99mXN
jSDObZsW,MatiasGael,1716.0,kc6,2392.0,A40: Mikenas Defense,black,92,https://lichess.org/jSDObZsW
Yx5Re3vr,kc6,2408.0,SASSANID_EMPIRE,2194.0,C03: French Defense: Tarrasch Variation,black,140,https://lichess.org/Yx5Re3vr
FmakicLq,kc6,2402.0,KJLN,2244.0,B22: Sicilian Defense: Alapin Variation,white,32,https://lichess.org/FmakicLq
5NeHXOmC,Sim1BW,2024.0,kc6,2399.0,"C58: Italian Game: Two Knights Defense, Blackburne Variation",black,40,https://lichess.org/5NeHXOmC
fPncFhx3,Weakplayer80,1944.0,kc6,2398.0,"C56: Italian Game: Scotch Gambit, Anderssen Attack",black,84,https://lichess.org/fPncFhx3
172WgE68,kc6,2397.0,NF_Dutchman,1836.0,B22: Sicilian Defense: Alapin Variation,white,63,https://lichess.org/172WgE68
YLoWENy6,Mironov_1964,2044.0,kc6,2406.0,"C29: Vienna Game: Vienna Gambit, Steinitz Variation",draw,99,https://lichess.org/YLoWENy6
ejOW3WSZ,joy231,1643.0,kc6,2405.0,A10: English Opening: Great Snake Variation,black,79,https://lichess.org/ejOW3WSZ
Ty7rJffJ,kc6,2405.0,DKYADAV,1687.0,B22: Sicilian Defense: Alapin Variation,white,55,https://lichess.org/Ty7rJffJ
UGCqup5V,chopinfan,1540.0,kc6,2405.0,C55: Italian Game: Two Knights Defense,black,50,https://lichess.org/UGCqup5V
smDMtJPW,maciek1959,1491.0,kc6,2404.0,C63: Ruy Lopez: Schliemann Defense,black,36,https://lichess.org/smDMtJPW
bvLAnMEx,kc6,2401.0,WadeWilson,2086.0,D00: Blackmar-Diemer Gambit Declined: Vienna Defense,white,37,https://lichess.org/bvLAnMEx
rRzFo0k9,kc6,2409.0,Spiderman1OO,2066.0,"B31: Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",draw,95,https://lichess.org/rRzFo0k9
qXV84AfA,kc6,2404.0,romerin,2189.0,C42: Petrov's Defense: Millennium Attack,white,103,https://lichess.org/qXV84AfA
Rmil315i,bakal3086,1920.0,kc6,2403.0,"C56: Italian Game: Two Knights Defense, Perreux Variation",black,38,https://lichess.org/Rmil315i
up7FM9Qz,kc6,2401.0,Edvard7171,1913.0,"C40: King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit",white,33,https://lichess.org/up7FM9Qz
5lyaLrjM,DeeWelle,2046.0,kc6,2398.0,A00: Anderssen's Opening,black,68,https://lichess.org/5lyaLrjM
dQzh9t9v,kc6,2393.0,VGSAJ08,2164.0,"B22: Sicilian Defense: Alapin Variation, Smith-Morra Declined",white,51,https://lichess.org/dQzh9t9v
1RCCQAel,messia2000,1840.0,kc6,2392.0,"C25: Vienna Gambit, with Max Lange Defense: Knight Variation",black,66,https://lichess.org/1RCCQAel
AW3RIpop,Muhardy_Mirsal,1769.0,kc6,2392.0,"E67: King's Indian Defense: Fianchetto Variation, Classical Fianchetto",black,38,https://lichess.org/AW3RIpop
nBm9PoLg,kc6,2386.0,VGSAJ08,2156.0,"B22: Sicilian Defense: Alapin Variation, Smith-Morra Declined",white,68,https://lichess.org/nBm9PoLg
7Glj22oI,kc6,2386.0,Muhardy_Mirsal,1790.0,"B12: Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",white,49,https://lichess.org/7Glj22oI
JMFTpnd0,messia2000,1846.0,kc6,2384.0,"C25: Vienna Gambit, with Max Lange Defense: Knight Variation",black,56,https://lichess.org/JMFTpnd0
aHazynD8,Maroder47,1918.0,kc6,2383.0,C50: Italian Game,black,74,https://lichess.org/aHazynD8
rYiYfUYX,kc6,2381.0,eduzor,1862.0,B07: Czech Defense,white,61,https://lichess.org/rYiYfUYX
QmAPGGwY,kc6,2381.0,Madakor,1653.0,C00: French Defense: Mediterranean Defense,white,43,https://lichess.org/QmAPGGwY
YCBYXvwN,Przemek_Lee,2040.0,kc6,2378.0,A02: Bird Opening,black,32,https://lichess.org/YCBYXvwN
A4CnFncf,Shany_II,1778.0,kc6,2377.0,A02: Bird Opening,black,78,https://lichess.org/A4CnFncf
IgMsGLJq,kc6,2391.0,Subhra2019,2302.0,"B12: Caro-Kann Defense: Advance Variation, Tal Variation",black,146,https://lichess.org/IgMsGLJq
E8jhSDvs,kc6,2411.0,ili1lli11,2124.0,B06: Modern Defense: Standard Defense,black,36,https://lichess.org/E8jhSDvs
xpgP2U4L,archi12345678910,2008.0,kc6,2409.0,"C55: Italian Game: Two Knights Defense, Modern Bishop's Opening",black,50,https://lichess.org/xpgP2U4L
pqOZ1mKn,kc6,2408.0,Kamalov_Bekbolat,1860.0,"C08: French Defense: Tarrasch Variation, Open System",white,93,https://lichess.org/pqOZ1mKn
mO4HNT26,Nibeff,1542.0,kc6,2428.0,"D00: Queen's Pawn Game: Accelerated London System, Steinitz Countergambit",white,13,https://lichess.org/mO4HNT26
1o67Te1Z,kc6,2428.0,monty_9tone,1545.0,B22: Sicilian Defense: Alapin Variation,white,53,https://lichess.org/1o67Te1Z
98q7MCAT,Itz_AB14,2395.0,kc6,2428.0,"E60: King's Indian Defense: Normal Variation, King's Knight Variation",white,63,https://lichess.org/98q7MCAT
maZ4zPPR,kc6,2425.0,DoktorAvalanche,2100.0,B01: Scandinavian Defense: Classical Variation,white,29,https://lichess.org/maZ4zPPR
ElVZ2tgt,Can1010,2072.0,kc6,2423.0,E71: King's Indian Defense: Makogonov Variation,black,68,https://lichess.org/ElVZ2tgt
58SUxL3y,stop_fascism,2241.0,kc6,2418.0,"E92: King's Indian Defense: Petrosian Variation, Stein Defense",black,158,https://lichess.org/58SUxL3y
j0Go5Rqz,Brihat_01,1797.0,kc6,2417.0,"B00: Nimzowitsch Defense: Kennedy Variation, Keres Attack",black,90,https://lichess.org/j0Go5Rqz
C5UVyJ7B,kc6,2420.0,Ansaraf36,2097.0,"B12: Caro-Kann Defense: Advance Variation, Tal Variation",black,42,https://lichess.org/C5UVyJ7B
ZlTsK3CE,kc6,2413.0,bob_the_blunderer,2314.0,"C77: Ruy Lopez: Morphy Defense, Mackenzie Variation",white,101,https://lichess.org/ZlTsK3CE
8Md3E4f6,JoManuel,1751.0,kc6,2412.0,"C29: Vienna Game: Vienna Gambit, Main Line",black,41,https://lichess.org/8Md3E4f6
Saq2crlY,kc6,2411.0,VikingJosh,1995.0,"C07: French Defense: Tarrasch Variation, Chistyakov Defense",white,103,https://lichess.org/Saq2crlY
9t3R9UCX,kc6,2410.0,Kvarts777,1813.0,"C73: Ruy Lopez: Morphy Defense, Modern Steinitz Defense",white,85,https://lichess.org/9t3R9UCX
vLchor5d,mariatsan,1678.0,kc6,2429.0,A10: English Opening: Great Snake Variation,white,65,https://lichess.org/vLchor5d
jaV7SMsf,kc6,2447.0,Abhishek_1437,1599.0,"C70: Ruy Lopez: Morphy Defense, Classical Defense Deferred",black,42,https://lichess.org/jaV7SMsf
3h1lFPjF,Aleatorius,2094.0,kc6,2444.0,E71: King's Indian Defense: Makogonov Variation,black,126,https://lichess.org/3h1lFPjF
7i39O9ap,Pri_X,2076.0,kc6,2442.0,"C44: Scotch Game: Scotch Gambit, Göring Gambit Declined",black,110,https://lichess.org/7i39O9ap
QJCpAblD,kc6,2442.0,Borycki,1568.0,C40: King's Knight Opening,white,33,https://lichess.org/QJCpAblD
FzhkjrGM,drakashavhad,1932.0,kc6,2441.0,"C63: Ruy Lopez: Schliemann Defense, Jaenisch Gambit Accepted",black,52,https://lichess.org/FzhkjrGM
WymvqenR,kc6,2440.0,Kirsanovv,1738.0,"B12: Caro-Kann Defense: Advance Variation, Tal Variation",white,37,https://lichess.org/WymvqenR
Q1T8DfEz,kc6,2439.0,Edvard7171,1908.0,"C40: King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit",white,79,https://lichess.org/Q1T8DfEz
sVRed0AE,Chessmonster1000,1818.0,kc6,2439.0,E61: King's Indian Defense: Semi-Classical Variation,black,92,https://lichess.org/sVRed0AE
Bhy5j4bq,scott125,1147.0,kc6,2439.0,"C63: Ruy Lopez: Schliemann Defense, Tartakower Variation",black,24,https://lichess.org/Bhy5j4bq
sBsl9FBD,kc6,2439.0,marquitus07,1671.0,C62: Ruy Lopez: Steinitz Defense,white,35,https://lichess.org/sBsl9FBD
hhJHTC6C,kc6,2439.0,desgustibus,1500.0,E92: King's Indian Defense: Exchange Variation,draw,95,https://lichess.org/hhJHTC6C
uZNVVScx,Kurichar13,1873.0,kc6,2438.0,A45: Canard Opening,black,70,https://lichess.org/uZNVVScx
ZY7KEmgX,kc6,2436.0,Tomas_Wingfield,2008.0,"C63: Ruy Lopez: Schliemann Defense, Exchange Variation",white,109,https://lichess.org/ZY7KEmgX
2iODeFuP,kc6,2435.0,Forhavu,1926.0,"C65: Ruy Lopez: Berlin Defense, Nyholm Attack",white,23,https://lichess.org/2iODeFuP
c0OYQhLG,rastignac07,1858.0,kc6,2435.0,C47: Four Knights Game: Scotch Variation,black,31,https://lichess.org/c0OYQhLG
OG6EQwhN,bakal3086,1890.0,kc6,2434.0,"C56: Italian Game: Two Knights Defense, Perreux Variation",black,40,https://lichess.org/OG6EQwhN
UdmtdLxu,kc6,2434.0,shibarshov1957,1626.0,C00: French Defense: Normal Variation,white,61,https://lichess.org/UdmtdLxu
JQ0R9fxK,kc6,2433.0,Kurichar13,1849.0,B06: Modern Defense: Standard Defense,white,75,https://lichess.org/JQ0R9fxK
RbrYuFZ9,Mane_of_Chaos,1661.0,kc6,2433.0,E92: King's Indian Defense: Exchange Variation,black,48,https://lichess.org/RbrYuFZ9
BbHuOsgZ,Berkcanli07,1906.0,kc6,2432.0,"C45: Scotch Game: Classical Variation, Intermezzo Variation",black,74,https://lichess.org/BbHuOsgZ
wRp8Yv2s,kc6,2429.0,habilmente,2105.0,"B22: Sicilian Defense: Alapin Variation, Barmen Defense",white,51,https://lichess.org/wRp8Yv2s
YwGcz59M,kc6,2429.0,desgustibus,1500.0,E92: King's Indian Defense: Exchange Variation,white,73,https://lichess.org/YwGcz59M
VkAte7lF,kc6,2429.0,desgustibus,1500.0,"A69: Benoni Defense: Four Pawns Attack, Main Line",black,86,https://lichess.org/VkAte7lF
abUPxUNC,kc6,2424.0,Classic00,2247.0,"B12: Caro-Kann Defense: Advance Variation, Tal Variation",white,99,https://lichess.org/abUPxUNC
T0UXXdmD,chesSport2024,1946.0,kc6,2423.0,D01: Rapport-Jobava System,black,58,https://lichess.org/T0UXXdmD
TarCGo7J,kc6,2420.0,TheBeeNation,2158.0,"B40: Sicilian Defense: Delayed Alapin Variation, with e6",white,71,https://lichess.org/TarCGo7J
T2XREHhK,kc6,2414.0,AAAel,2296.0,"B22: Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",white,151,https://lichess.org/T2XREHhK
arKZ17iA,MichaelZemlyakov2011,2220.0,kc6,2409.0,"E92: King's Indian Defense: Petrosian Variation, Stein Defense",black,124,https://lichess.org/arKZ17iA
6N1I3D6N,kc6,2408.0,john181982,1925.0,B22: Sicilian Defense: Alapin Variation,white,105,https://lichess.org/6N1I3D6N
CtDyzXuU,juuwyyy,1727.0,kc6,2407.0,C34: King's Gambit Accepted: King's Knight's Gambit,black,5,https://lichess.org/CtDyzXuU
qHS4HMuC,kc6,2407.0,Jogool,1843.0,C64: Ruy Lopez: Classical Variation,white,8,https://lichess.org/qHS4HMuC
CPEc2NJi,kc6,2415.0,ShushuMate,1794.0,"C08: French Defense: Tarrasch Variation, Open System",draw,93,https://lichess.org/CPEc2NJi
HD5WCoWE,rajkannanr,1734.0,kc6,2415.0,A45: Paleface Attack,black,46,https://lichess.org/HD5WCoWE
XHb3Q7FY,krishan_paterson,1837.0,kc6,2414.0,C44: Ponziani Opening: Leonhardt Variation,black,36,https://lichess.org/XHb3Q7FY
zuRjPLlF,kc6,2414.0,thedestroyer2012,1663.0,C62: Ruy Lopez: Steinitz Defense,white,29,https://lichess.org/zuRjPLlF
t9k04ALX,Laguna_Tsubo,2400.0,king6719,2245.0,"C88: Ruy Lopez: Closed, Anti-Marshall",black,60,https://lichess.org/t9k04ALX
OMWbWVMR,tobyrizzo,2372.0,Laguna_Tsubo,2400.0,A08: Zukertort Opening: Reversed Grünfeld,draw,69,https://lichess.org/OMWbWVMR
umd7LbXr,Laguna_Tsubo,2393.0,vjcheslav,2208.0,"B12: Caro-Kann Defense: Advance Variation, Short Variation",white,153,https://lichess.org/umd7LbXr
0Fpz2YbJ,p0uss1_dassaut64096,2306.0,Laguna_Tsubo,2411.0,"C58: Italian Game: Two Knights Defense, Polerio Defense, Bogoljubow Variation",white,99,https://lichess.org/0Fpz2YbJ
Jl5Zjsvv,Laguna_Tsubo,2397.0,david7torres,2387.0,"A52: Indian Defense: Budapest Defense, Rubinstein Variation",white,37,https://lichess.org/Jl5Zjsvv
jgC2Haht,Laguna_Tsubo,2396.0,sabke,2427.0,E91: King's Indian Defense: Orthodox Variation,draw,97,https://lichess.org/jgC2Haht
3EirKYeX,Elwe,2316.0,Laguna_Tsubo,2415.0,"E05: Catalan Opening: Open Defense, Classical Line",white,139,https://lichess.org/3EirKYeX
ObSY0yIq,rxx64,2257.0,Laguna_Tsubo,2438.0,"E42: Nimzo-Indian Defense: Hübner Variation, Rubinstein Variation",white,59,https://lichess.org/ObSY0yIq
JbZ1v7JZ,Pit_0_corto,2454.0,Laguna_Tsubo,2454.0,D04: Queen's Pawn Game: Colle System,white,47,https://lichess.org/JbZ1v7JZ
0LnlL9hx,Laguna_Tsubo,2444.0,redheart98,2289.0,E32: Nimzo-Indian Defense: Classical Variation,white,81,https://lichess.org/0LnlL9hx
oVQB40d9,Laguna_Tsubo,2434.0,TotallyCheeting,2285.0,"C72: Ruy Lopez: Morphy Defense, Modern Steinitz Defense",white,57,https://lichess.org/oVQB40d9
RvJ47VZX,Laguna_Tsubo,2456.0,Unstoppable_Rob,2338.0,"A28: English Opening: King's English Variation, Four Knights Variation, Quiet Line",black,70,https://lichess.org/RvJ47VZX
jiQG2dRe,kistako12,1990.0,Laguna_Tsubo,2453.0,"C02: French Defense: Advance Variation, Main Line",black,96,https://lichess.org/jiQG2dRe
uUcOP2KC,fast-tsunami,2260.0,Laguna_Tsubo,2477.0,"C56: Italian Game: Scotch Gambit, Anderssen Attack",white,67,https://lichess.org/uUcOP2KC
dp9iOcOj,Laguna_Tsubo,2508.0,manwithabishoppair,2165.0,"C54: Italian Game: Classical Variation, Giuoco Pianissimo",black,74,https://lichess.org/dp9iOcOj
XyHaVopw,Laguna_Tsubo,2504.0,analisispostmortem,2115.0,"E38: Nimzo-Indian Defense: Classical Variation, Berlin Variation",white,73,https://lichess.org/XyHaVopw
qNhbMQlr,Youssefsayedafify,1946.0,Laguna_Tsubo,2502.0,A06: Zukertort Opening: Old Indian Attack,black,60,https://lichess.org/qNhbMQlr
4W70wezT,Laguna_Tsubo,2489.0,ohohohoh,2393.0,D15: Slav Defense: Chebanenko Variation,white,97,https://lichess.org/4W70wezT
EwocicEY,Laguna_Tsubo,2487.0,BalbhimReddy,1970.0,B08: Pirc Defense: Classical Variation,white,21,https://lichess.org/EwocicEY
UqzViJSQ,Laguna_Tsubo,2497.0,Bonitta,2152.0,"E35: Nimzo-Indian Defense: Classical Variation, Noa Variation",draw,96,https://lichess.org/UqzViJSQ
vtirLE5O,Laguna_Tsubo,2495.0,Mtl-Hammer-Headed,2068.0,"E35: Nimzo-Indian Defense: Classical Variation, Noa Variation",white,39,https://lichess.org/vtirLE5O
3OyMbW6V,keatanpatel,2034.0,Laguna_Tsubo,2523.0,"C77: Ruy Lopez: Morphy Defense, Anderssen Variation",white,67,https://lichess.org/3OyMbW6V
noybyFj8,Laguna_Tsubo,2519.0,Davidzhong2011,2206.0,"B40: Sicilian Defense: Four Knights Variation, Exchange Variation",white,71,https://lichess.org/noybyFj8
